prevo1,prevh1,prevl1,prevv1,prevp2,prevo2,prevh2,prevl2,prevv2,prevp3,prevo3,prevh3,prevl3,prevv3,prevp4,prevo4,prevh4,prevl4,prevv4,prevp5,prevo5,prevh5,prevl5,prevv5,closing
212,216.44,207.25,23080000,212,199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,211.45
199.05,214,197.36,26710000,199.04,205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,212
205.36,210.62,198.79,24030000,205.36,206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,199.04
206.59,211.33,201.75,21050000,206.61,209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,205.36
209.85,210.63,195.25,27210000,209.83,213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,206.61
213.96,218.74,205.5,23120000,213.96,212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,209.83
212,215.15,210.51,18310000,212,206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,213.96
206.23,216.99,206.06,23080000,206.22,215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,212
215.42,227.05,202.59,35460000,215.4,196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,206.22
196.55,218.32,196.45,32870000,196.55,196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,215.4
196.13,197.51,192.47,21810000,196.14,197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,196.55
197.35,198.8,190.87,23330000,197.35,194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,196.14
194.01,199.3,192.52,23130000,194.01,187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,197.35
187.57,197.35,186.03,21870000,187.58,185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,194.01
185.48,189.33,185.19,19840000,185.46,182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,187.58
182.72,192.4,178.54,28730000,182.72,170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,185.46
170.79,183.71,169.93,23810000,170.79,170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,182.72
170.37,174.48,168.31,23630000,170.4,180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,170.79
180.12,186.24,167.51,33680000,180.13,187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,170.4
187.47,188.23,177.24,23270000,187.45,170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,180.13
170.63,189.22,170.61,24750000,170.63,172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,187.45
172.32,174.52,168.55,20050000,172.31,152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,170.63
152.9,174.28,148.91,32990000,152.9,158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,172.31
158.43,161.06,152.44,20700000,158.45,156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,152.9
156.36,161.57,155.52,21200000,156.38,158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,158.45
158.76,158.85,150.6,25300000,158.73,158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,156.38
158.18,164.75,155.17,22600000,158.18,157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,158.73
157.85,161.37,154.01,19070000,157.86,169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,158.18
169.67,170.1,152.52,28350000,169.68,173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,157.86
173.01,173.2,165.91,20660000,173,164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,169.68
164.71,174.23,163.73,24310000,164.71,171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,173
171.07,175.78,162.75,35790000,171.06,142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,164.71
142.58,171.24,142.55,37890000,142.58,144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,171.06
144.03,145.26,140.84,18170000,144.01,141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,142.58
141.13,145.71,139.36,19750000,141.14,141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,144.01
141.29,146.46,138.01,23340000,141.3,135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,141.14
135.65,148.91,135.26,29420000,135.66,132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,141.3
132.88,136.56,128.93,19450000,132.86,132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,135.66
132.15,135.14,130.54,17300000,132.15,125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,132.86
125.24,134.72,125.02,20710000,125.24,131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,132.15
131.02,131.74,124.84,16330000,131.03,131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,125.24
131.74,132.68,125.48,21030000,131.74,138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,131.03
138.38,140.99,131.09,18180000,138.38,136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,131.74
136.08,139.22,133.69,17710000,136.07,138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,138.38
138.59,141.88,133.06,24150000,138.62,136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,136.07
136,142.9,132.67,27100000,136.02,122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,138.62
122.46,136.93,120.2,28620000,122.41,132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,136.02
132.59,136.86,121.37,25250000,132.58,133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,122.41
133.32,137.33,126.01,27000000,133.32,135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,132.58
135.43,151.85,118.07,38740000,135.43,117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,133.32
117.76,141.05,115.59,33780000,117.77,115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,135.43
115.95,117.91,110.16,25800000,116.06,111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,117.77
111.06,120.6,109.67,27090000,111.02,124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,116.06
124.35,124.38,102.44,40250000,124.35,122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,111.02
122.67,132.13,120.93,26240000,122.69,134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,124.35
134.02,134.58,121.27,26830000,133.99,107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,122.69
107.87,138.86,88.5,60700000,107.9,194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,133.99
194.57,195.4,102.83,53510000,194.58,200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,107.9
200.61,202.96,182.15,21260000,200.56,202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,194.58
202.88,205.62,196.17,21870000,202.85,199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,200.56
199.21,208.23,190.73,30270000,199.16,237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,202.85
237.3,237.3,196.71,24760000,237.32,244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,199.16
244.87,251.55,236.87,16900000,244.9,228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,237.32
228.46,244.98,227.71,17740000,228.45,224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,244.9
224.36,233.96,224.34,17820000,224.38,223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,228.45
223.94,228.66,220.74,14650000,223.94,231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,224.38
231.9,232.37,220.34,18480000,231.87,217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,223.94
217.96,234.24,216.23,18120000,217.99,217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,227.53,224.3,238.07,210.36,28830000,231.87
217.51,227.44,213,17170000,217.52,226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,227.53,224.3,238.07,210.36,28830000,224.3,246.97,250.05,216.39,29550000,217.99
226.94,232.87,217.43,16340000,226.93,227.6,234.55,214.47,24110000,227.53,224.3,238.07,210.36,28830000,224.3,246.97,250.05,216.39,29550000,246.96,265.63,266.17,245.75,20310000,217.52
227.6,234.55,214.47,24110000,227.53,224.3,238.07,210.36,28830000,224.3,246.97,250.05,216.39,29550000,246.96,265.63,266.17,245.75,20310000,265.65,274.72,276.81,258.15,19960000,226.93
224.3,238.07,210.36,28830000,224.3,246.97,250.05,216.39,29550000,246.96,265.63,266.17,245.75,20310000,265.65,274.72,276.81,258.15,19960000,274.72,261.65,275.3,261.24,16040000,227.53
246.97,250.05,216.39,29550000,246.96,265.63,266.17,245.75,20310000,265.65,274.72,276.81,258.15,19960000,274.72,261.65,275.3,261.24,16040000,261.64,265.14,266.71,256.97,13400000,224.3
265.63,266.17,245.75,20310000,265.65,274.72,276.81,258.15,19960000,274.72,261.65,275.3,261.24,16040000,261.64,265.14,266.71,256.97,13400000,265.11,257.32,267.8,254.15,17460000,246.96
274.72,276.81,258.15,19960000,274.72,261.65,275.3,261.24,16040000,261.64,265.14,266.71,256.97,13400000,265.11,257.32,267.8,254.15,17460000,257.39,259.07,264.22,246.46,22070000,265.65
261.65,275.3,261.24,16040000,261.64,265.14,266.71,256.97,13400000,265.11,257.32,267.8,254.15,17460000,257.39,259.07,264.22,246.46,22070000,259.12,282.33,285.75,253.88,20760000,274.72
265.14,266.71,256.97,13400000,265.11,257.32,267.8,254.15,17460000,257.39,259.07,264.22,246.46,22070000,259.12,282.33,285.75,253.88,20760000,282.26,267.71,285.59,259.3,24150000,261.64
257.32,267.8,254.15,17460000,257.39,259.07,264.22,246.46,22070000,259.12,282.33,285.75,253.88,20760000,282.26,267.71,285.59,259.3,24150000,267.63,259.92,268.45,242.11,25610000,265.11
259.07,264.22,246.46,22070000,259.12,282.33,285.75,253.88,20760000,282.26,267.71,285.59,259.3,24150000,267.63,259.92,268.45,242.11,25610000,259.99,264.87,273.81,237.89,24820000,257.39
282.33,285.75,253.88,20760000,282.26,267.71,285.59,259.3,24150000,267.63,259.92,268.45,242.11,25610000,259.99,264.87,273.81,237.89,24820000,264.87,285.17,287.93,262.45,22260000,259.12
267.71,285.59,259.3,24150000,267.63,259.92,268.45,242.11,25610000,259.99,264.87,273.81,237.89,24820000,264.87,285.17,287.93,262.45,22260000,285.25,268.71,286.34,260.78,19990000,282.26
259.92,268.45,242.11,25610000,259.99,264.87,273.81,237.89,24820000,264.87,285.17,287.93,262.45,22260000,285.25,268.71,286.34,260.78,19990000,268.75,265.59,277.39,257.09,25050000,267.63
264.87,273.81,237.89,24820000,264.87,285.17,287.93,262.45,22260000,285.25,268.71,286.34,260.78,19990000,268.75,265.59,277.39,257.09,25050000,265.58,236.75,274.89,236.73,23790000,259.99
285.17,287.93,262.45,22260000,285.25,268.71,286.34,260.78,19990000,268.75,265.59,277.39,257.09,25050000,265.58,236.75,274.89,236.73,23790000,236.76,222.94,238.61,218.22,17390000,264.87
268.71,286.34,260.78,19990000,268.75,265.59,277.39,257.09,25050000,265.58,236.75,274.89,236.73,23790000,236.76,222.94,238.61,218.22,17390000,222.95,228.61,229.28,217.02,16500000,285.25
265.59,277.39,257.09,25050000,265.58,236.75,274.89,236.73,23790000,236.76,222.94,238.61,218.22,17390000,222.95,228.61,229.28,217.02,16500000,228.59,223.23,230.38,223.07,14280000,268.75
236.75,274.89,236.73,23790000,236.76,222.94,238.61,218.22,17390000,222.95,228.61,229.28,217.02,16500000,228.59,223.23,230.38,223.07,14280000,223.23,223.47,227.55,213.75,15980000,265.58
222.94,238.61,218.22,17390000,222.95,228.61,229.28,217.02,16500000,228.59,223.23,230.38,223.07,14280000,223.23,223.47,227.55,213.75,15980000,223.51,213.15,224.53,213.14,16730000,236.76
228.61,229.28,217.02,16500000,228.59,223.23,230.38,223.07,14280000,223.23,223.47,227.55,213.75,15980000,223.51,213.15,224.53,213.14,16730000,213.16,203.84,216.14,201.29,16440000,222.95
223.23,230.38,223.07,14280000,223.23,223.47,227.55,213.75,15980000,223.51,213.15,224.53,213.14,16730000,213.16,203.84,216.14,201.29,16440000,203.83,188.94,207.51,188.26,14670000,228.59
223.47,227.55,213.75,15980000,223.51,213.15,224.53,213.14,16730000,213.16,203.84,216.14,201.29,16440000,203.83,188.94,207.51,188.26,14670000,188.93,189.8,191.48,188.93,11560000,223.23
213.15,224.53,213.14,16730000,213.16,203.84,216.14,201.29,16440000,203.83,188.94,207.51,188.26,14670000,188.93,189.8,191.48,188.93,11560000,189.79,188.48,194.92,187.16,11950000,223.51
203.84,216.14,201.29,16440000,203.83,188.94,207.51,188.26,14670000,188.93,189.8,191.48,188.93,11560000,189.79,188.48,194.92,187.16,11950000,188.5,183.58,193.25,179.49,14540000,213.16
188.94,207.51,188.26,14670000,188.93,189.8,191.48,188.93,11560000,189.79,188.48,194.92,187.16,11950000,188.5,183.58,193.25,179.49,14540000,183.64,179.88,184.17,179.36,13240000,203.83
189.8,191.48,188.93,11560000,189.79,188.48,194.92,187.16,11950000,188.5,183.58,193.25,179.49,14540000,183.64,179.88,184.17,179.36,13240000,179.91,184.6,185.67,175.46,11770000,188.93
188.48,194.92,187.16,11950000,188.5,183.58,193.25,179.49,14540000,183.64,179.88,184.17,179.36,13240000,179.91,184.6,185.67,175.46,11770000,184.59,173.86,186.76,171.2,13020000,189.79
183.58,193.25,179.49,14540000,183.64,179.88,184.17,179.36,13240000,179.91,184.6,185.67,175.46,11770000,184.59,173.86,186.76,171.2,13020000,173.86,175.78,178.41,173.76,11270000,188.5
179.88,184.17,179.36,13240000,179.91,184.6,185.67,175.46,11770000,184.59,173.86,186.76,171.2,13020000,173.86,175.78,178.41,173.76,11270000,175.74,170.27,176.06,170.27,12630000,183.64
184.6,185.67,175.46,11770000,184.59,173.86,186.76,171.2,13020000,173.86,175.78,178.41,173.76,11270000,175.74,170.27,176.06,170.27,12630000,170.27,167.91,171.97,165.45,12540000,179.91
173.86,186.76,171.2,13020000,173.86,175.78,178.41,173.76,11270000,175.74,170.27,176.06,170.27,12630000,170.27,167.91,171.97,165.45,12540000,167.9,160.4,168,159.55,9820000,184.59
175.78,178.41,173.76,11270000,175.74,170.27,176.06,170.27,12630000,170.27,167.91,171.97,165.45,12540000,167.9,160.4,168,159.55,9820000,160.44,162.56,162.72,157.87,9630000,173.86
170.27,176.06,170.27,12630000,170.27,167.91,171.97,165.45,12540000,167.9,160.4,168,159.55,9820000,160.44,162.56,162.72,157.87,9630000,162.55,162.8,164.27,155.65,14880000,175.74
167.91,171.97,165.45,12540000,167.9,160.4,168,159.55,9820000,160.44,162.56,162.72,157.87,9630000,162.55,162.8,164.27,155.65,14880000,162.8,168.15,168.25,159.78,14860000,170.27
160.4,168,159.55,9820000,160.44,162.56,162.72,157.87,9630000,162.55,162.8,164.27,155.65,14880000,162.8,168.15,168.25,159.78,14860000,168.13,169.41,171.27,166.19,11300000,167.9
162.56,162.72,157.87,9630000,162.55,162.8,164.27,155.65,14880000,162.8,168.15,168.25,159.78,14860000,168.13,169.41,171.27,166.19,11300000,169.41,166.87,169.79,165.53,11520000,160.44
162.8,164.27,155.65,14880000,162.8,168.15,168.25,159.78,14860000,168.13,169.41,171.27,166.19,11300000,169.41,166.87,169.79,165.53,11520000,166.87,166.92,169.24,161.61,11300000,162.55
168.15,168.25,159.78,14860000,168.13,169.41,171.27,166.19,11300000,169.41,166.87,169.79,165.53,11520000,166.87,166.92,169.24,161.61,11300000,166.92,174.17,177.77,162.04,15840000,162.8
169.41,171.27,166.19,11300000,169.41,166.87,169.79,165.53,11520000,166.87,166.92,169.24,161.61,11300000,166.92,174.17,177.77,162.04,15840000,174.19,170.18,179.29,165.34,17420000,168.13
166.87,169.79,165.53,11520000,166.87,166.92,169.24,161.61,11300000,166.92,174.17,177.77,162.04,15840000,174.19,170.18,179.29,165.34,17420000,170.22,164.39,173.96,162.33,18570000,169.41
166.92,169.24,161.61,11300000,166.92,174.17,177.77,162.04,15840000,174.19,170.18,179.29,165.34,17420000,170.22,164.39,173.96,162.33,18570000,164.36,166.44,167.18,159.08,16240000,166.87
174.17,177.77,162.04,15840000,174.19,170.18,179.29,165.34,17420000,170.22,164.39,173.96,162.33,18570000,164.36,166.44,167.18,159.08,16240000,166.45,166.07,166.45,159.74,16660000,166.92
170.18,179.29,165.34,17420000,170.22,164.39,173.96,162.33,18570000,164.36,166.44,167.18,159.08,16240000,166.45,166.07,166.45,159.74,16660000,166.07,143.59,169.73,143.59,22850000,174.19
164.39,173.96,162.33,18570000,164.36,166.44,167.18,159.08,16240000,166.45,166.07,166.45,159.74,16660000,166.07,143.59,169.73,143.59,22850000,143.6,146.5,146.87,142.64,10260000,170.22
166.44,167.18,159.08,16240000,166.45,166.07,166.45,159.74,16660000,166.07,143.59,169.73,143.59,22850000,143.6,146.5,146.87,142.64,10260000,146.46,142.65,146.46,142,10010000,164.36
166.07,166.45,159.74,16660000,166.07,143.59,169.73,143.59,22850000,143.6,146.5,146.87,142.64,10260000,146.46,142.65,146.46,142,10010000,142.67,144.81,147.68,142.23,12460000,166.45
143.59,169.73,143.59,22850000,143.6,146.5,146.87,142.64,10260000,146.46,142.65,146.46,142,10010000,142.67,144.81,147.68,142.23,12460000,144.81,137.93,144.86,135.69,13370000,166.07
146.5,146.87,142.64,10260000,146.46,142.65,146.46,142,10010000,142.67,144.81,147.68,142.23,12460000,144.81,137.93,144.86,135.69,13370000,137.92,140.8,141.6,135.85,11380000,143.6
142.65,146.46,142,10010000,142.67,144.81,147.68,142.23,12460000,144.81,137.93,144.86,135.69,13370000,137.92,140.8,141.6,135.85,11380000,140.81,143.01,147.55,137.61,13710000,146.46
144.81,147.68,142.23,12460000,144.81,137.93,144.86,135.69,13370000,137.92,140.8,141.6,135.85,11380000,140.81,143.01,147.55,137.61,13710000,143.04,144.09,145.13,139.22,13580000,142.67
137.93,144.86,135.69,13370000,137.92,140.8,141.6,135.85,11380000,140.81,143.01,147.55,137.61,13710000,143.04,144.09,145.13,139.22,13580000,144.08,135.59,144.27,135.17,14360000,144.81
140.8,141.6,135.85,11380000,140.81,143.01,147.55,137.61,13710000,143.04,144.09,145.13,139.22,13580000,144.08,135.59,144.27,135.17,14360000,135.59,134.32,138.33,134.32,12190000,137.92
143.01,147.55,137.61,13710000,143.04,144.09,145.13,139.22,13580000,144.08,135.59,144.27,135.17,14360000,135.59,134.32,138.33,134.32,12190000,134.33,134.3,135.57,132.76,11160000,140.81
144.09,145.13,139.22,13580000,144.08,135.59,144.27,135.17,14360000,135.59,134.32,138.33,134.32,12190000,134.33,134.3,135.57,132.76,11160000,134.27,127.19,134.86,126.05,15670000,143.04
135.59,144.27,135.17,14360000,135.59,134.32,138.33,134.32,12190000,134.33,134.3,135.57,132.76,11160000,134.27,127.19,134.86,126.05,15670000,127.19,130.75,130.77,126.74,11450000,144.08
134.32,138.33,134.32,12190000,134.33,134.3,135.57,132.76,11160000,134.27,127.19,134.86,126.05,15670000,127.19,130.75,130.77,126.74,11450000,130.75,129.21,132.97,128.81,10350000,135.59
134.3,135.57,132.76,11160000,134.27,127.19,134.86,126.05,15670000,127.19,130.75,130.77,126.74,11450000,130.75,129.21,132.97,128.81,10350000,129.21,131.87,133.53,128.27,12890000,134.33
127.19,134.86,126.05,15670000,127.19,130.75,130.77,126.74,11450000,130.75,129.21,132.97,128.81,10350000,129.21,131.87,133.53,128.27,12890000,131.83,134.4,136.16,130.91,12470000,134.27
130.75,130.77,126.74,11450000,130.75,129.21,132.97,128.81,10350000,129.21,131.87,133.53,128.27,12890000,131.83,134.4,136.16,130.91,12470000,134.4,128.35,137.74,127.67,15690000,127.19
129.21,132.97,128.81,10350000,129.21,131.87,133.53,128.27,12890000,131.83,134.4,136.16,130.91,12470000,134.4,128.35,137.74,127.67,15690000,128.35,126.4,129.73,125.98,12130000,130.75
131.87,133.53,128.27,12890000,131.83,134.4,136.16,130.91,12470000,134.4,128.35,137.74,127.67,15690000,128.35,126.4,129.73,125.98,12130000,126.41,125.92,127.04,123.18,12250000,129.21
134.4,136.16,130.91,12470000,134.4,128.35,137.74,127.67,15690000,128.35,126.4,129.73,125.98,12130000,126.41,125.92,127.04,123.18,12250000,125.93,125.24,132.12,124.53,15550000,131.83
128.35,137.74,127.67,15690000,128.35,126.4,129.73,125.98,12130000,126.41,125.92,127.04,123.18,12250000,125.93,125.24,132.12,124.53,15550000,125.24,128.05,128.17,124.18,13230000,134.4
126.4,129.73,125.98,12130000,126.41,125.92,127.04,123.18,12250000,125.93,125.24,132.12,124.53,15550000,125.24,128.05,128.17,124.18,13230000,128.05,128.07,129.77,127.07,11440000,128.35
125.92,127.04,123.18,12250000,125.93,125.24,132.12,124.53,15550000,125.24,128.05,128.17,124.18,13230000,128.05,128.07,129.77,127.07,11440000,128.08,132.2,134.92,126.55,14730000,126.41
125.24,132.12,124.53,15550000,125.24,128.05,128.17,124.18,13230000,128.05,128.07,129.77,127.07,11440000,128.08,132.2,134.92,126.55,14730000,132.19,127.61,133.04,127.09,13670000,125.93
128.05,128.17,124.18,13230000,128.05,128.07,129.77,127.07,11440000,128.08,132.2,134.92,126.55,14730000,132.19,127.61,133.04,127.09,13670000,127.61,128.69,128.79,126.85,9640000,125.24
128.07,129.77,127.07,11440000,128.08,132.2,134.92,126.55,14730000,132.19,127.61,133.04,127.09,13670000,127.61,128.69,128.79,126.85,9640000,128.7,128.42,129.66,126.31,12290000,128.05
132.2,134.92,126.55,14730000,132.19,127.61,133.04,127.09,13670000,127.61,128.69,128.79,126.85,9640000,128.7,128.42,129.66,126.31,12290000,128.42,132.93,133.9,126.12,14220000,128.08
127.61,133.04,127.09,13670000,127.61,128.69,128.79,126.85,9640000,128.7,128.42,129.66,126.31,12290000,128.42,132.93,133.9,126.12,14220000,132.92,122.06,133.93,117.14,20230000,132.19
